65.363,29.184,29.658,30.091,30.72,31.379,31.881,32.393,33.024,33.554,33.952,34.629,35.064,35.409,35.723,36.077,35.875,35.799,35.44,34.886,33.611,31.682,29.14,25.524,19.551,10.789,-2.8561,-26.828,-78.116,-165.36,-72.071,-35.117,-16.881,-6.1383,0.95592,6.0151,9.2366,11.87,14.171,16.073,17.338,18.628,19.509,20.539,21.209,21.697,22.161,22.779,23.138,23.518,24.084,24.596,24.924,25.286,25.825,26.209,26.579,27.099,27.773,28.131,28.62,29.189,29.663,30.102,30.731,31.403,31.829,32.399,33.026,33.556,33.953,34.63,35.069,35.413,35.72,36.084,35.883,35.804,35.45,34.901,33.619,31.692,29.149,25.534,19.572,10.809,-2.8457,-26.817,-78.115,-165.36,-72.071,-35.118,-16.884,-6.1414,0.95279,6.0091,9.2277,11.865,14.164,16.077,17.326,18.616,19.495,20.522,21.192,21.68,22.142,22.761,23.121,23.501,24.068,24.584,24.91,25.272,25.812,26.197,26.566,27.082,27.76,28.122,28.602,29.181
66.369,34.269,34.683,34.976,35.561,35.998,36.274,36.572,37.071,37.45,37.727,38.314,38.776,38.981,39.218,39.49,39.619,39.721,40.004,39.988,39.424,38.805,37.869,36.433,34.106,31.205,27.16,21.003,12.23,-0.93462,-22.299,-62.301,-160.97,-98.295,-43.772,-19.918,-6.3089,2.8114,9.3581,13.708,16.824,19.743,22.131,23.731,24.963,25.7,27.108,27.773,28.453,28.934,29.75,30.197,30.534,30.994,31.495,31.961,32.217,32.8,33.196,33.448,33.777,34.276,34.716,34.972,35.559,36.001,36.317,36.587,37.085,37.459,37.736,38.342,38.78,38.985,39.213,39.498,39.628,39.726,40.014,40.004,39.432,38.814,37.877,36.442,34.129,31.225,27.17,21.014,12.231,-0.92153,-22.286,-62.285,-160.96,-98.293,-43.774,-19.923,-6.3231,2.8093,9.3517,13.712,16.811,19.73,22.115,23.711,24.941,25.679,27.084,27.75,28.432,28.913,29.73,30.184,30.516,30.977,31.479,31.946,32.202,32.778,33.181,33.436,33.756,34.266
67.374,83.858,83.879,83.492,83.415,83.28,82.817,82.439,82.089,81.595,80.998,80.542,79.893,78.937,78.058,76.994,75.78,74.546,73.519,71.744,69.733,67.467,65.264,61.675,58.066,54.179,49.7,44.323,38.307,31.525,23.178,12.227,-2.1202,-22.732,-55.978,-125.89,-111.63,-17.923,18.309,38.45,50.683,58.996,64.933,68.905,72.249,75.065,76.879,78.263,79.251,80.511,81.372,81.767,82.099,82.717,83.109,83.382,83.517,83.786,83.9,83.707,83.795,83.86,83.828,83.486,83.414,83.285,82.785,82.437,82.09,81.605,81.019,80.564,79.887,78.955,78.06,77.01,75.795,74.549,73.539,71.796,69.749,67.483,65.278,61.688,58.129,54.217,49.714,44.337,38.307,31.54,23.194,12.244,-2.1033,-22.717,-55.97,-125.88,-111.6,-17.82,18.283,38.522,50.664,58.973,64.907,68.871,72.213,75.03,76.841,78.226,79.221,80.477,81.339,81.752,82.065,82.688,83.084,83.359,83.494,83.746,83.877,83.689,83.762,83.843
68.38,168.96,168.04,166.83,165.54,164.19,162.44,160.67,158.59,156.37,153.75,151.17,148.21,144.96,140.92,136.51,131.6,126.27,120.96,115.2,109.41,103.64,97.651,91.732,85.657,79.794,73.31,67.138,60.857,54.65,48.005,41.208,34.437,27.593,19.783,11.274,1.0797,-14.079,-42.914,-69.342,53.754,98.304,122.36,137.55,147.51,154.39,158.56,162.22,165.56,167.72,168.78,169.77,170.63,171.44,171.65,171.68,171.42,171.33,170.82,170.24,169.8,168.99,168.04,166.82,165.53,164.18,162.43,160.64,158.61,156.41,153.76,151.18,148.23,144.97,140.95,136.57,131.58,126.28,121,115.28,109.44,103.67,97.678,91.76,85.709,79.843,73.33,67.157,60.857,54.669,48.024,41.226,34.455,27.607,19.79,11.287,1.1197,-14.01,-42.941,-68.909,53.717,98.259,122.31,137.49,147.45,154.33,158.49,162.15,165.5,167.66,168.72,169.74,170.57,171.39,171.6,171.64,171.38,171.26,170.78,170.2,169.73,168.95
69.385,169.57,168.36,166.79,165,163.07,160.58,157.77,154.43,150.58,146.52,142.31,138.04,133.39,129.01,124.25,119.65,114.85,110.21,105.62,101.23,96.919,92.518,88.158,83.817,79.634,75.336,71.114,67.099,62.907,58.217,53.95,49.651,45.378,40.791,36.401,31.798,26.178,19.711,11.844,0.99188,-17.382,-59.44,34.779,93.63,120.82,136.97,148,155.88,160.85,164.47,167.75,170.27,171.37,171.97,172.08,173.07,172.61,172.33,171.6,171,169.61,168.36,166.79,165,163.07,160.58,157.76,154.43,150.6,146.55,142.34,138.06,133.4,128.99,124.28,119.69,114.89,110.25,105.66,101.26,96.949,92.539,88.181,83.841,79.67,75.355,71.132,67.1,62.925,58.234,53.968,49.67,45.393,40.8,36.418,31.822,26.21,19.726,11.873,1.0178,-17.367,-59.438,34.717,93.539,120.75,136.9,147.92,155.8,160.78,164.4,167.7,170.22,171.31,171.91,172.03,173.01,172.51,172.28,171.55,170.92,169.56
70.391,163.24,161.6,159.62,156.99,154.23,151.33,148.08,144.67,141.2,137.48,133.81,129.96,125.92,121.95,117.88,113.83,109.85,105.95,102.06,98.285,94.647,90.829,87.222,83.671,80.168,76.808,73.376,70.111,66.543,63.277,59.955,56.98,53.288,50.283,47.251,44.25,40.725,37.043,33.458,29.28,23.806,17.335,8.7212,-4.8029,-35.086,-5.1103,76.623,109.66,129.14,141.68,150.33,156.14,159.99,162.87,165.2,166.31,166.53,166.12,166.17,165.06,163.3,161.6,159.63,157,154.24,151.34,148.09,144.68,141.2,137.49,133.81,129.94,125.92,121.92,117.92,113.86,109.89,105.99,102.1,98.345,94.587,90.86,87.222,83.698,80.202,76.826,73.392,70.111,66.56,63.295,59.974,57,53.304,50.293,47.268,44.269,40.748,37.068,33.462,29.314,23.837,17.366,8.7541,-4.7764,-35.072,-5.161,76.548,109.59,129.06,141.6,150.29,156.09,159.93,162.8,165.13,166.24,166.42,166.06,166.1,164.96,163.22
71.397,154.05,152.83,151.53,149.26,146.75,144.1,141.49,138.43,135.42,132.37,128.84,125.43,121.73,118.06,114.37,110.73,107.16,103.57,100.11,96.515,93.161,89.742,86.415,83.228,80.18,77.2,74.126,71.269,68.187,65.322,62.628,59.903,57.248,54.786,52.436,49.74,47.294,44.839,42.46,39.776,36.788,33.773,30.516,26.05,20.515,13.239,2.4007,-18.519,-48.602,54.977,95.192,117.2,131.05,140.44,147.04,150.6,153.16,154.95,155.49,155.01,154.09,152.83,151.54,149.27,146.76,144.14,141.5,138.44,135.43,132.39,128.86,125.47,121.76,118.01,114.4,110.76,107.18,103.61,100.13,96.537,93.141,89.753,86.449,83.263,80.222,77.213,74.146,71.269,68.202,65.339,62.646,59.9,57.266,54.796,52.455,49.757,47.317,44.867,42.46,39.811,36.823,33.811,30.561,26.094,20.556,13.279,2.433,-18.493,-48.624,54.913,95.197,117.1,130.97,140.36,146.97,150.53,153.03,154.87,155.42,154.91,154.03
72.402,144.9,145.44,144.62,143.28,141.38,140.26,137.72,135.27,132.54,129.83,126.61,123.39,119.91,116.57,113.03,109.55,106.16,102.72,99.318,95.976,92.77,89.602,86.505,83.451,80.553,77.59,74.723,71.907,69.247,66.576,64.129,61.671,59.23,56.959,54.858,52.692,50.583,48.789,47.003,44.738,42.904,41.03,38.993,36.59,34.105,31.319,27.777,23.144,17.034,8.1207,-7.3421,-45.919,26.767,81.091,106.41,121.44,131.23,137.86,141.39,143.48,144.93,145.44,144.62,143.29,141.39,140.27,137.73,135.28,132.56,129.87,126.63,123.42,119.94,116.52,113.05,109.58,106.27,102.75,99.333,96.002,92.796,89.629,86.514,83.48,80.588,77.65,74.751,71.933,69.27,66.599,64.15,61.691,59.247,56.969,54.879,52.712,50.607,48.819,47.004,44.774,42.941,41.072,39.042,36.639,34.152,31.369,27.825,23.186,17.071,8.1509,-7.3122,-45.931,26.707,81.034,106.35,121.37,131.11,137.79,141.33,143.38,144.87
73.408,127.74,131.79,133.77,134.69,135.03,134.27,132.87,130.99,129.43,126.74,123.83,120.93,117.98,114.78,111.51,108.24,104.97,101.62,98.305,95.197,92.071,89.071,86.045,83.104,80.152,77.384,74.552,71.895,69.323,66.879,64.493,62.096,59.869,57.684,55.698,53.816,51.945,50.4,48.615,47.064,45.505,44.263,42.407,41.137,39.698,38.274,36.341,34.192,31.979,29.276,25.318,20.092,12.675,0.38484,-27.558,-14.997,63.773,93.579,110.54,121.09,127.76,131.79,133.78,134.69,135.04,134.28,132.89,131.01,129.44,126.75,123.85,120.95,118,114.75,111.55,108.28,105,101.65,98.32,95.211,92.081,89.086,86.065,83.12,80.189,77.398,74.566,71.898,69.378,66.909,64.471,62.123,59.892,57.699,55.72,53.835,51.971,50.418,48.619,47.102,45.543,44.306,42.457,41.188,39.748,38.327,36.392,34.238,32.022,29.317,25.356,20.115,12.699,0.40597,-27.545,-15.022,63.667,93.526,110.48,121,127.71
74.413,80.127,99.361,110.86,118.17,122.59,124.29,125.14,125.44,124.64,122.85,120.86,118.47,116.29,113.35,110.24,107.06,104.02,100.77,97.706,94.825,91.739,88.786,85.758,82.786,79.99,77.214,74.587,71.993,69.513,66.976,64.663,62.302,60.148,58.052,56.203,54.385,52.65,51.075,49.481,47.993,46.738,45.477,44.361,43.329,42.397,41.194,40.056,38.942,37.896,36.577,34.839,32.963,30.844,27.519,23.066,16.746,6.7588,-13.054,-51.882,42.274,80.152,99.36,110.86,118.17,122.6,124.3,125.16,125.46,124.65,122.86,120.88,118.49,116.31,113.31,110.27,107.13,104.06,100.81,97.728,94.851,91.758,88.838,85.772,82.801,80.01,77.229,74.607,72.001,69.531,66.992,64.678,62.326,60.176,58.075,56.214,54.401,52.681,51.105,49.483,48.03,46.775,45.499,44.413,43.381,42.448,41.249,40.109,38.99,37.943,36.621,34.879,32.999,30.88,27.552,23.096,16.775,6.7913,-13.04,-51.89,42.208,80.112
75.419,-1.7792,-41.1,12.106,64.616,87.225,100.05,107.95,112.75,114.74,115.31,115.42,114.68,112.94,110.68,108,106.02,102.97,100.14,97.277,94.614,91.599,88.698,85.817,83.089,80.249,77.57,74.985,72.427,69.867,67.423,65.125,62.823,60.699,58.695,56.817,55.074,53.316,51.738,50.288,48.933,47.734,46.674,45.601,44.676,43.889,42.97,42.245,41.717,41.145,40.141,39.503,38.768,37.878,36.538,35.08,33.311,30.823,27.098,21.694,13.305,-1.7853,-41.102,12.106,64.616,87.231,100.06,107.96,112.76,114.75,115.32,115.44,114.7,112.96,110.65,108.03,106.06,103.02,100.17,97.297,94.641,91.622,88.722,85.842,83.111,80.274,77.583,75.029,72.423,69.867,67.464,65.146,62.849,60.713,58.709,56.84,55.136,53.356,51.769,50.3,48.974,47.774,46.718,45.653,44.728,43.94,43.028,42.301,41.767,41.194,40.187,39.545,38.808,37.918,36.573,35.114,33.346,30.871,27.129,21.719,13.34,-1.7685
76.425,31.897,27.21,20.096,7.6911,-20.661,-30.146,45.056,72.205,86.755,95.311,100.26,102.85,103.62,103.37,102.7,101.19,99.166,96.995,95.063,92.535,89.7,87.054,84.479,81.879,79.374,76.872,74.376,71.836,69.384,67.06,64.818,62.776,60.642,58.771,56.877,55.184,53.457,51.933,50.563,49.307,48.234,47.212,46.288,45.426,44.677,44.02,43.451,43.141,42.567,42.266,41.823,41.693,41.005,40.786,40.459,40.028,39.155,38.073,36.802,35.019,31.889,27.209,20.095,7.6873,-20.664,-30.143,45.064,72.213,86.763,95.325,100.28,102.87,103.64,103.33,102.73,101.22,99.217,97.03,95.082,92.561,89.72,87.077,84.503,81.904,79.404,76.894,74.383,71.844,69.397,67.071,64.829,62.791,60.66,58.772,56.9,55.21,53.487,51.963,50.578,49.353,48.285,47.263,46.345,45.481,44.728,44.076,43.506,43.181,42.618,42.314,41.869,41.733,41.046,40.823,40.495,40.064,39.209,38.108,36.832,35.065,31.915
77.43,41.61,40.758,39.531,36.992,33.068,26.902,16.469,-4.4682,-55.635,21.09,56.137,72.972,82.266,87.878,90.908,91.606,91.628,91.188,90.118,88.262,86.271,84.114,82.303,79.817,77.503,75.195,72.917,70.456,68.29,66.167,64.026,61.993,60.058,58.121,56.365,54.705,53.141,51.721,50.409,49.221,48.039,47.049,46.148,45.458,44.729,44.174,43.732,43.402,43.002,42.769,42.652,42.469,42.459,42.491,42.61,42.608,42.505,42.457,42.556,42.24,41.602,40.757,39.53,36.988,33.063,26.899,16.463,-4.4719,-55.635,21.099,56.148,72.987,82.282,87.838,90.937,91.635,91.676,91.22,90.136,88.286,86.292,84.136,82.326,79.84,77.531,75.214,72.938,70.47,68.31,66.189,64.045,62.09,60.049,58.132,56.375,54.724,53.178,51.769,50.41,49.254,48.144,47.1,46.209,45.519,44.788,44.227,43.808,43.452,43.051,42.816,42.697,42.51,42.501,42.529,42.648,42.645,42.56,42.494,42.588,42.288,41.631
78.436,46.573,46.941,47.162,46.911,46.41,45.615,43.871,40.552,35.204,26.238,9.4748,-34.339,-10.398,38.701,58.437,69.098,75.283,78.938,80.302,80.481,80.225,79.483,78.098,76.385,74.391,72.978,70.911,68.862,66.946,65.267,63.222,61.343,59.56,57.853,56.173,54.613,53.199,51.769,50.55,49.324,48.315,47.358,46.56,45.829,45.241,44.775,44.278,43.969,43.71,43.535,43.525,43.616,43.684,43.845,44.131,44.315,44.704,45.296,45.842,45.981,46.564,46.941,47.161,46.907,46.405,45.611,43.863,40.546,35.198,26.229,9.4686,-34.343,-10.39,38.67,58.461,69.123,75.324,78.966,80.318,80.504,80.244,79.504,78.12,76.408,74.419,72.997,70.93,68.877,66.964,65.289,63.247,61.368,59.581,57.872,56.19,54.634,53.228,51.791,50.558,49.389,48.359,47.411,46.609,45.882,45.295,44.838,44.343,44.028,43.764,43.586,43.572,43.656,43.725,43.883,44.169,44.353,44.761,45.335,45.875,46.03,46.594
79.441,49.631,50.703,51.257,52.229,53.113,53.931,54.131,54.01,53.597,52.672,49.83,45.183,37.447,23.208,-8.6449,-48.749,18.365,42.457,54.769,61.877,65.961,68.139,68.773,68.627,68.401,67.505,66.306,65.188,64.112,62.727,61.13,59.614,58.172,56.807,55.439,54.15,52.892,51.622,50.431,49.403,48.454,47.686,46.959,46.368,45.825,45.334,44.974,44.687,44.57,44.526,44.588,44.689,44.88,45.124,45.485,45.907,46.466,47.346,47.976,48.812,49.622,50.704,51.257,52.226,53.109,53.927,54.125,54.004,53.589,52.661,49.82,45.168,37.435,23.242,-8.6567,-48.742,18.393,42.48,54.783,61.898,65.979,68.157,68.794,68.651,68.432,67.522,66.324,65.204,64.13,62.748,61.153,59.638,58.194,56.828,55.462,54.18,52.922,51.659,50.443,49.435,48.488,47.728,47.01,46.387,45.882,45.436,45.03,44.737,44.648,44.583,44.64,44.755,44.927,45.166,45.524,45.945,46.525,47.374,48.011,48.864,49.653
80.447,53.927,55.135,56.512,57.946,59.562,60.965,62.187,63.478,64.908,65.817,66.23,66.362,65.788,63.604,59.672,52.522,39.816,14.492,-55.086,-7.8697,23.917,38.383,46.457,51.445,54.607,55.809,56.544,57.173,57.412,57.063,56.659,56.052,55.807,54.875,54.156,53.274,52.525,51.496,50.753,50.035,49.395,48.773,48.261,47.777,47.372,47.057,46.862,46.749,46.748,46.831,46.935,47.122,47.472,47.888,48.36,49.016,49.848,50.711,51.668,52.696,53.917,55.135,56.511,57.943,59.558,60.961,62.18,63.471,64.9,65.805,66.219,66.345,65.771,63.654,59.646,52.497,39.79,14.475,-55.086,-7.8574,23.929,38.398,46.474,51.468,54.648,55.822,56.561,57.189,57.428,57.083,56.68,56.074,55.827,54.895,54.174,53.303,52.568,51.531,50.773,50.077,49.439,48.852,48.279,47.828,47.42,47.117,46.918,46.807,46.758,46.879,47.023,47.168,47.521,47.937,48.408,49.061,49.915,50.764,51.705,52.751,53.95
81.453,61.95,63.602,65.403,67.27,69.406,71.266,73.527,75.845,78.089,79.842,82.295,84.445,86.319,87.219,87.732,87.631,86.021,82.023,74.932,62.328,38.686,-20.493,-46.097,-0.86125,17.306,27.395,34.1,39.081,42.519,44.949,46.953,48.604,49.624,50.354,50.693,51.351,51.381,51.264,51.197,51.265,51.017,50.95,50.899,50.812,50.702,50.759,50.924,51.059,51.347,51.625,51.953,52.42,53.016,53.724,54.463,55.449,56.426,57.63,58.835,60.302,61.939,63.6,65.401,67.266,69.4,71.261,73.519,75.837,78.081,79.83,82.283,84.424,86.3,87.277,87.7,87.598,85.981,81.991,74.915,62.304,38.665,-20.506,-46.093,-0.8289,17.369,27.405,34.115,39.095,42.533,44.966,46.972,48.624,49.641,50.373,50.709,51.383,51.425,51.296,51.218,51.309,51.067,51.009,50.963,50.874,50.762,50.825,50.983,51.118,51.404,51.685,51.986,52.475,53.062,53.767,54.508,55.5,56.504,57.687,58.884,60.37,61.981
82.458,49.808,50.991,52.442,53.823,55.141,56.473,57.997,59.691,61.021,62.832,64.33,65.979,66.932,68.581,69.897,70.95,70.979,70.315,69.435,67.359,62.792,55.415,42.941,19.929,-30.678,-127.29,-48.744,-13.861,4.3782,15.635,23.202,28.508,32.015,34.594,36.659,38.122,38.957,39.686,40.408,40.738,40.77,40.905,40.997,41.089,41.135,41.338,41.462,41.562,41.745,41.965,42.258,42.626,43.12,43.661,44.153,44.813,45.567,46.422,47.455,48.614,49.8,50.99,52.44,53.82,55.137,56.47,57.993,59.687,61.017,62.826,64.324,65.968,66.922,68.619,69.879,70.932,70.954,70.296,69.423,67.342,62.774,55.402,42.923,19.971,-30.415,-127.29,-48.735,-13.846,4.3892,15.648,23.216,28.522,32.028,34.608,36.668,38.147,38.991,39.711,40.425,40.774,40.809,40.952,41.048,41.141,41.187,41.397,41.497,41.609,41.79,42.004,42.295,42.684,43.143,43.635,44.195,44.891,45.618,46.459,47.493,48.671,49.836
83.464,15.355,15.403,15.668,15.883,16.083,16.423,16.875,17.214,17.475,18,18.461,18.811,19.28,19.914,20.445,20.707,21.018,21.04,21.104,20.693,19.738,18.608,16.794,13.24,7.7737,-1.0953,-16.862,-49.476,-140.31,-81.702,-30.318,-7.9125,4.2411,11.491,16.093,18.56,20.018,20.976,21.495,21.449,21.235,20.842,20.638,20.011,19.539,19.068,18.581,17.953,17.546,17.153,16.747,16.435,16.193,15.856,15.555,15.419,15.344,15.234,15.287,15.36,15.352,15.403,15.668,15.882,16.082,16.422,16.873,17.212,17.474,17.998,18.46,18.808,19.278,19.908,20.44,20.702,21.011,21.034,21.1,20.687,19.732,18.602,16.788,13.235,7.7674,-1.0982,-16.865,-49.474,-140.3,-81.692,-30.309,-7.9028,4.2488,11.499,16.093,18.574,20.036,20.987,21.502,21.466,21.253,20.863,20.661,20.033,19.561,19.091,18.617,17.973,17.565,17.17,16.748,16.444,16.201,15.862,15.539,15.428,15.363,15.248,15.287,15.373,15.364
84.469,12.788,12.793,12.97,13.1,13.209,13.463,13.715,13.933,14.176,14.571,15.016,15.35,15.798,16.273,16.742,17.057,17.534,18.07,18.424,18.425,18.769,18.822,18.565,17.806,16.74,15.233,12.475,7.6932,0.28819,-12.603,-37.293,-101.41,-119.65,-46.477,-18.5,-4.1071,4.1325,9.2994,12.434,14.224,15.389,16.205,16.475,16.556,16.369,16.355,16.007,15.564,15.245,14.981,14.562,14.265,13.998,13.649,13.358,13.196,13.07,12.911,12.876,12.845,12.787,12.794,12.971,13.1,13.209,13.463,13.714,13.932,14.175,14.57,15.014,15.347,15.796,16.284,16.738,17.053,17.529,18.066,18.422,18.421,18.765,18.818,18.561,17.804,16.736,15.229,12.471,7.6889,0.28429,-12.607,-37.298,-101.41,-119.65,-46.47,-18.511,-4.0912,4.1467,9.3058,12.441,14.237,15.403,16.221,16.493,16.574,16.387,16.375,16.025,15.581,15.26,14.996,14.576,14.276,14.01,13.658,13.365,13.211,13.079,12.914,12.88,12.855,12.795
85.475,12.38,12.36,12.471,12.598,12.701,12.872,13.111,13.318,13.569,13.962,14.301,14.665,15.177,15.585,16.054,16.462,17.014,17.606,18.006,18.536,18.992,19.449,19.474,19.812,19.873,19.84,19.171,18.071,16.554,14.292,10.091,3.6597,-7.0365,-26.758,-71.282,-159.52,-67.907,-30.383,-12.544,-2.5332,3.6523,7.7165,9.9923,11.571,12.713,13.432,13.659,13.853,13.912,13.896,13.682,13.484,13.261,13.106,12.88,12.735,12.65,12.499,12.398,12.384,12.378,12.361,12.472,12.599,12.702,12.872,13.111,13.318,13.568,13.961,14.299,14.663,15.175,15.595,16.049,16.458,17.01,17.602,18.005,18.533,18.989,19.447,19.47,19.812,19.876,19.837,19.167,18.066,16.55,14.287,10.085,3.6539,-7.042,-26.763,-71.303,-159.5,-67.896,-30.384,-12.534,-2.5239,3.6627,7.7293,10.007,11.586,12.728,13.439,13.675,13.869,13.927,13.911,13.695,13.495,13.273,13.116,12.89,12.745,12.664,12.506,12.41,12.39,12.38
86.48,12.102,12.17,12.228,12.319,12.393,12.552,12.749,12.954,13.27,13.581,13.95,14.258,14.729,15.126,15.59,16.09,16.687,17.248,17.743,18.277,18.786,19.275,19.762,20.266,20.807,21.091,21.19,21.223,21.158,20.709,19.765,18.487,16.531,13.005,7.4909,-1.4782,-17.559,-50.189,-141.04,-97.016,-43.62,-21.04,-8.7176,-1.2988,3.5979,6.6147,8.5564,10.057,11.121,11.685,12.009,12.095,12.418,12.337,12.335,12.252,12.274,12.139,12.108,12.092,12.1,12.171,12.229,12.32,12.394,12.552,12.749,12.954,13.27,13.58,13.948,14.256,14.726,15.135,15.586,16.086,16.683,17.244,17.742,18.274,18.783,19.273,19.759,20.267,20.812,21.089,21.188,21.218,21.155,20.705,19.761,18.482,16.525,12.998,7.4839,-1.485,-17.568,-50.202,-141.03,-97.014,-43.614,-21.032,-8.7086,-1.2885,3.6092,6.6281,8.5702,10.071,11.135,11.698,12.02,12.106,12.429,12.347,12.344,12.261,12.294,12.148,12.116,12.103,12.106
87.486,11.775,11.851,11.962,12.045,12.146,12.315,12.499,12.732,13.001,13.287,13.572,13.909,14.32,14.782,15.229,15.741,16.298,16.823,17.307,17.918,18.523,19.021,19.629,20.201,20.758,21.128,21.672,22.136,22.646,22.623,22.943,23.017,22.859,22.141,20.969,19.37,16.628,11.758,4.1445,-9.0211,-34.162,-97.78,-136.21,-59.531,-30.152,-14.874,-5.9214,-0.10979,3.7075,6.1224,7.8581,9.191,10.069,10.604,10.966,11.354,11.505,11.529,11.611,11.732,11.773,11.851,11.962,12.045,12.146,12.315,12.498,12.732,13.001,13.286,13.571,13.907,14.318,14.791,15.225,15.736,16.294,16.818,17.305,17.914,18.519,19.018,19.626,20.202,20.764,21.127,21.67,22.132,22.645,22.621,22.941,23.013,22.856,22.136,20.97,19.36,16.618,11.75,4.1387,-9.0334,-34.175,-97.796,-136.22,-59.529,-30.147,-14.866,-5.9111,-0.098842,3.7187,6.1337,7.8679,9.2005,10.079,10.613,10.975,11.362,11.519,11.538,11.618,11.742,11.78
88.492,11.255,11.404,11.547,11.764,11.888,12.08,12.334,12.527,12.761,13.038,13.306,13.669,14.06,14.488,14.938,15.468,15.947,16.472,16.984,17.563,18.138,18.743,19.357,19.953,20.554,21.042,21.626,22.291,22.818,23.397,23.965,24.505,24.675,25.084,25.258,25.313,24.89,23.905,22.552,20.41,16.169,9.6171,-1.3204,-21.292,-65.314,-165.95,-79.424,-39.764,-20.881,-10.115,-3.2929,1.3935,4.1741,6.2363,7.8384,8.9808,9.6692,10.259,10.618,11.076,11.252,11.404,11.547,11.764,11.887,12.08,12.333,12.526,12.76,13.037,13.305,13.667,14.058,14.498,14.934,15.464,15.943,16.467,16.983,17.559,18.134,18.739,19.353,19.954,20.559,21.04,21.625,22.287,22.817,23.396,23.964,24.503,24.673,25.081,25.265,25.303,24.882,23.902,22.544,20.4,16.158,9.6035,-1.3372,-21.31,-65.334,-165.97,-79.422,-39.759,-20.873,-10.105,-3.2847,1.4025,4.1835,6.2449,7.8467,8.9889,9.6829,10.267,10.625,11.086,11.259
89.497,9.8612,10.266,10.929,11.195,11.498,11.755,12.085,12.29,12.565,12.832,13.168,13.511,13.908,14.327,14.794,15.253,15.763,16.295,16.864,17.435,18.038,18.619,19.219,19.784,20.372,20.964,21.618,22.305,22.917,23.55,24.159,24.84,25.382,26.02,26.732,27.367,27.595,27.985,28.146,27.952,27.18,26.067,24.229,20.793,15.154,6.0842,-10.033,-42.236,-131.61,-106.37,-50.42,-26.785,-13.848,-5.9892,-0.65657,2.7661,5.0576,6.9067,8.3103,9.1955,9.8584,10.266,10.929,11.194,11.497,11.754,12.084,12.289,12.564,12.831,13.167,13.509,13.906,14.336,14.79,15.249,15.76,16.29,16.864,17.431,18.034,18.615,19.215,19.784,20.376,20.962,21.615,22.3,22.916,23.549,24.158,24.839,25.381,26.018,26.742,27.359,27.59,27.986,28.137,27.946,27.173,26.058,24.217,20.78,15.139,6.0663,-10.052,-42.255,-131.62,-106.37,-50.415,-26.777,-13.839,-5.9807,-0.64836,2.774,5.0711,6.9143,8.3171,9.2043,9.8646
90.503,6.2896,7.8822,9.0156,9.8382,10.468,11.14,11.554,11.878,12.236,12.668,13.021,13.424,13.839,14.285,14.717,15.188,15.73,16.29,16.881,17.451,18.029,18.603,19.208,19.798,20.415,21.044,21.695,22.407,23.006,23.661,24.359,25.038,25.791,26.516,27.361,28.017,28.773,29.484,30.304,30.498,31.132,31.456,31.555,30.978,29.876,28.409,25.752,20.851,13.264,0.32143,-24.33,-85.013,-141.47,-63.388,-33.186,-17.565,-8.3971,-2.3691,1.6976,4.329,6.2869,7.8821,9.0155,9.8378,10.467,11.139,11.552,11.877,12.235,12.667,13.02,13.422,13.837,14.294,14.714,15.184,15.728,16.286,16.881,17.448,18.026,18.6,19.204,19.797,20.418,21.041,21.692,22.4,23.005,23.659,24.357,25.036,25.79,26.515,27.371,28.009,28.769,29.487,30.297,30.495,31.128,31.451,31.548,30.969,29.867,28.396,25.736,20.834,13.246,0.3034,-24.344,-85.025,-141.47,-63.381,-33.178,-17.557,-8.3841,-2.3616,1.7043,4.3372,6.2929
91.508,-3.5758,1.1144,4.0417,6.1927,7.9688,9.2874,10.205,10.981,11.552,12.301,12.781,13.243,13.703,14.231,14.688,15.22,15.861,16.42,16.992,17.567,18.145,18.752,19.353,20.016,20.658,21.344,21.948,22.633,23.261,23.949,24.632,25.411,26.158,26.937,27.773,28.516,29.313,30.25,31.043,31.899,32.771,33.644,34.087,34.639,34.95,35.186,34.864,33.963,32.619,30.628,26.441,20.006,9.4318,-9.7654,-51.349,-156.67,-80.09,-39.916,-21.068,-10.333,-3.5785,1.1139,4.0414,6.1923,7.968,9.2867,10.204,10.98,11.551,12.3,12.779,13.24,13.7,14.24,14.684,15.216,15.858,16.416,16.993,17.564,18.141,18.749,19.35,20.016,20.661,21.341,21.945,22.626,23.258,23.947,24.629,25.408,26.157,26.935,27.783,28.507,29.309,30.254,31.036,31.897,32.769,33.642,34.083,34.634,34.945,35.177,34.852,33.949,32.604,30.612,26.429,19.989,9.4146,-9.7811,-51.362,-156.67,-80.085,-39.909,-21.061,-10.325,-3.5723
